,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
0,Coca Cola,0.99,100 ml,Pet-Flasche 1.25 L,lidl,0.079
1,"Dulano Delikatess Wiener Würstchen knackig und zart,  2 x 200 g",2.79,100 Gramm,Packung 400 Gramm,lidl,0.6980000000000001
2,Gebirgsjäger Delikatess Frikadellen 5 Stück,1.99,100 Gramm,Packung 500 Gramm,lidl,0.398
3,Nutella,3.99,100 Gramm,Vorteils Glas 1000 Gramm,lidl,0.399
4,Master Crumble Schoko-Knusper,1.79,100 Gramm,Packung 750 Gramm,lidl,0.23900000000000002
5,Iglo Fischstäbchen,3.39,100 Gramm,"15er, Packung 450 Gramm",lidl,0.753
6,Winarom Delikatess Senf scharf,0.29,100 ml,Glas 250 ML,lidl,0.12
7,Oldenhäuser Frühstücksfleisch,1.49,100 Gramm,Dose 340 Gramm,lidl,0.44
8,Milka Alpenmilch Schokolade,1.09,100 Gramm,Tafel 100  Gramm,lidl,1.09
9,Golden Sun Spitzen Langkornreis im Kochbeutel,1.15,100 Gramm,"Packung 1000 Gramm, 8 x 125 Gramm",lidl,0.11499999999999999
10,"Perlenbacher / Lidl Pilsener 6 x 0,33 L",2.69,100 ml,"XXL 8er Packung, 8 x 0,5l",lidl,0.067
11,Osem Flachkräcker aus Vollkorn,0.59,100 Gramm,Packung 200 Gramm,lidl,0.3
12,Grafschafter Knäckebrot Roggen Vollkorn,0.49,100 Gramm,Packung 250 Gramm,lidl,0.2
13,"Coquette Hühner Nudeltopf mit Huhn, Nudeln und Gemüse",0.89,100 Gramm,Dose 800 Gramm,lidl,0.11100000000000002
14,Dulano Kochhinterschinken,1.39,100 Gramm,Packung 200 Gramm,lidl,0.7
15,"Landliebe Landkäse Original, 50 % Fett",1.59,100 Gramm,Packung 175 Gramm,lidl,0.91
16,Rama Margarine Classic,1.79,100 Gramm,Becher 500 Gramm + 50g mehr Inhalt,lidl,0.325
17,Kerrygold Original Irische Butter mildgesäuert,2.39,100 Gramm,Packung 250  Gramm,lidl,0.96
18,"Dulano Bayerischer Leberkäse Fein, 2 x 200 g",2.29,100 Gramm,Packung 400 Gramm,lidl,0.5730000000000001
19,Salumeo Salami Spianata Romana,1.69,100 Gramm,Packung 100 Gramm,lidl,1.69
20,Zott Monte Butterkeks Zwei Kammer Becher,0.59,100 Gramm,Packung 125 Gramm,lidl,0.47
21,"Trattoria Alfredo Steinofen Pizza 3-er Margherita, 3 x 300 g",1.99,100 Gramm,Packung 900 Gramm,lidl,0.22
22,"Grillmeister Toni / Lidl Grillkäse mit herzhaftem Emmentaler, 4 x 70 g",1.79,100 Gramm,Packung 280 Gramm,lidl,0.64
23,Alpengut / Lidl Münchner Weisswurst inkl. 3 x17 g Beutel Weißwurstsenf,1.99,100 Gramm,Packung 351 Gramm,lidl,0.57
24,Grafenhof / Lidl Junge Deutsche Ente HKL A,6.69,100 Gramm,Folie 2.3 KG,lidl,0.29100000000000004
25,Favorina / Lidl Mini Marzipan Butter Stollen,2.29,100 Gramm,Packung 350 Gramm,lidl,0.654
26,Lovilio / Lidl Grana Padano gerieben,1.19,100 Gramm,Packung 100 Gramm,lidl,1.19
27,Vitakrone Kartoffelsalat mit Creme Fraiche,1.59,100 Gramm,Becher 1000 Gramm,lidl,0.159
28,"Trawlic Alaska Seelachsfilet Natur, 8 - 14 Filets",4.49,100 Gramm,Beutel 1000 Gramm,lidl,0.449
29,Grafschafter Vollkorn Toast ohne Konservierungsstoffe,0.59,100 Gramm,Packung 500 Gramm,lidl,0.118
30,Oldenländer Rindergulasch vom deutschen Jungbullen,4.89,100 Gramm,Packung 500 Gramm,lidl,0.978
31,Deluxe Schottischer Räucherlachs,6.99,100 Gramm,Packung 320 Gramm,lidl,2.18
32,Gutknecht Deutsches Brathähnchen HKL A,2.59,100 Gramm,Folie 1300 Gramm,lidl,0.199
33,Bellarom goody cao Kakao Geschmack,2.29,100 Gramm,Dose 800 Gramm,lidl,0.286
34,Le Chene D argent Raclette Classic,2.49,100 Gramm,Packung 400 Gramm,lidl,0.62
35,chef select Rinder Roulade,2.59,100 Gramm,Packung 400 Gramm,lidl,0.648
36,Lätta Halbfettmargarine Original,0.99,100 Gramm,"XXL Becher 550 Gramm, 10% mehr Inhalt",lidl,0.18
37,"Eridanous Lidl Feta in Salzlake gereift, 48% Fett",7.99,100 Gramm,XXL Packung 1500 Gramm,lidl,0.53
38,Iglo Schlemmer-Filet Classic a la Bordelaise,1.77,100 Gramm,Packung 380 Gramm,lidl,0.466
39,Nixe Thunfisch Filet in Sonnenblumenöl,1.19,100 Gramm,Dose 185 Gramm,lidl,0.64
40,Deluxe Lidl Hirschgulasch,6.99,100 Gramm,Packung 500 Gramm,lidl,1.3980000000000001
41,Dr. Oetker Die Ofenfrische Pizza Speciale,2.49,100 Gramm,Packung 405 Gramm,lidl,0.61
42,Kinder Schokolade,1.11,100 Gramm,"Tafel 125 Gramm10 Stück, 8 + 2 gratis",lidl,0.89
43,Alesto / Lidl Paranüsse,2.99,100 Gramm,Beutel 200 Gramm,lidl,1.5
44,Danone Dany Sahne Schoko 4-er,1.79,100 Gramm,"Packung 460 Gramm, 4 x 115g",lidl,0.39
45,"Milbona Haltbare fettarme Milch Laktosefrei Laktosefrei, 1,5% Fett",0.95,100 ml,Getränkekarton 1 L,lidl,0.095
46,"Milbona Kondensmilch teilentrahmt, 4% Fett",0.59,100 Gramm,XXL Getränkekarton 500 Gramm,lidl,0.12
47,Golden Sun Basmati Reis aromatischer Spitzenreis,1.99,100 Gramm,Packung 1000 Gramm,lidl,0.199
48,Thomy Sonnenblumenöl,1.99,100 ml,Flasche Glas 750 ML,lidl,0.265
49,Milbona Golden Hills Irische Butter mild gesäuert,1.59,100 Gramm,Packung 250 Gramm,lidl,0.64
50,mixxed up energy drink,0.35,100 ml,Pet-Flasche 0.33 L,lidl,0.10600000000000001
51,"chef select Italia Pizza Kombi Teig & Tomatensoße, 4-6 Portionen",1.59,100 Gramm,Packung 600 Gramm,lidl,0.265
52,chef select Lasagne Bolognese,2.99,100 Gramm,Packung 1 KG,lidl,0.29900000000000004
53,Funny Frisch Chipsfrisch Ungarisch,1.39,100 Gramm,Beutel 175 Gramm,lidl,0.79
54,Grafschafter / Lidl Roggenvollkornbrot geschnitten,0.59,100 Gramm,Beutel 500 Gramm,lidl,0.118
55,Formil Waschpulver Aktiv,9.49,Preis pro Waschladung,XXL Packung 100 Wäschen,lidl,0.09
56,Alesto sonnengetrocknete Feigen,2.99,100 Gramm,Packung 400 Gramm,lidl,0.748
57,"Iglo Filegro Backfisch Traditioneller Ofen-Backfisch, 2 Stück",1.66,100 Gramm,Packung 240 Gramm,lidl,0.69
58,Freshona Erbsen mit Möhrchen sehr fein,0.95,100 ml,Dose 850 ML,lidl,0.11200000000000002
59,Danone Actimel Classic,1.99,100 Gramm,6er Packung 600 Gramm,lidl,0.33199999999999996
60,"Floralys Taschentücher Soft, 4-lagig, 30 x10 Tücher",1.85,Preis pro Stück,Packung 300 Stück,lidl,0.01
61,Vita D or Rapskernöl kaltgepresst nativ,1.39,100 ml,Flasche Glas 0.5 L,lidl,0.27799999999999997
62,"Milbona Emmentaler gerieben, 45% Fett",1.39,100 Gramm,Beutel 200 Gramm,lidl,0.7
63,Comte de Brismand Champagner,12.99,100 ml,Flasche Glas 750 ML,lidl,1.732
64,"Milbona Emmentaler am Stück, 45% Fett",2.59,100 Gramm,Beutel 400 Gramm,lidl,0.648
65,Fairglobe löslicher Bio Hochland-Kaffee,4.49,100 Gramm,Glas 100 Gramm,lidl,4.49
66,"Trattoria Alfredo Pizzakombi Teig & Tomatensoße, 4-6 Portionen",1.79,100 Gramm,Packung 600 Gramm,lidl,0.298
67,Linessa Grapefruit Limonade Fruchtgehalt:  8%,0.59,100 ml,Flasche Kunststoff 1.5 L,lidl,0.039
68,Vitasia / Lidl Krabbenchips,0.99,100 Gramm,Packung 100 Gramm,lidl,0.99
69,Nestle Choco Crossies Classic,1.99,100 Gramm,"Packung 150 Gramm, 2 x 75 Gramm",lidl,1.33
70,Philadelphia Doppelrahmstufe Original,1.49,100 Gramm,Packung 175 Gramm,lidl,0.85
71,Ocean Trader Fischstäbchen 15 Stück,1.39,100 Gramm,Packung 450 Gramm,lidl,0.309
72,Pepsi Cola Classic koffeinhaltig,0.99,100 ml,Pet-Flasche 1.5 L,lidl,0.066
73,"Milkana Schmelzkäse Kräuter, 50% Fett",1.99,100 Gramm,Packung 200 Gramm,lidl,1.0
74,Sofra / Lidl Weichkäse in Salzlake,5.99,100 Gramm,"XXL Dose 1950 g, + 25% mehr Inhalt",lidl,0.307
75,Rotkäppchen Sekt Halbtrocken,3.99,100 ml,Flasche Glas 0.75 L,lidl,0.532
76,Red Bull Energy Drink,1.09,100 ml,Dose 250 ML,lidl,0.43600000000000005
77,"Harvin Sauerkirschen entsteint, gezuckert",0.99,100 Gramm,Glas 680 Gramm,lidl,0.146
78,Milbona Deutsche Markenbutter mild gesäuert,1.59,100 Gramm,Packung 250 Gramm,lidl,0.64
79,Primadonna Natives Olivenöl Extra,3.59,100 ml,Flasche Glas 750 ML,lidl,0.479
80,Alesto / Lidl Pistazien Geröstet und gesalzen,3.19,100 Gramm,Packung 250 Gramm,lidl,1.28
81,Goldessa Körniger Frischkäse Cottage Cheese,0.45,100 Gramm,Becher 200 Gramm,lidl,0.23
82,J. D. Gross Amidala,1.99,100 Gramm,Packung 150 Gramm,lidl,1.33
83,"Kania Pasta al gusto Bolognese, 2 Portionen",0.69,100 Gramm,Packung 167.5 Gramm,lidl,0.41
84,Dulano Bacon Streifen 2 x 125 g,2.29,100 Gramm,Packung 250 Gramm,lidl,0.92
85,Harvest Basket Bratkartoffeln mit Speck und Zwiebeln bratfertig,0.99,100 Gramm,Packung 400 Gramm,lidl,0.248
86,Ein gutes Stück Heimat Emsländer Apfelkuchen mit Mandeln,2.79,100 Gramm,Karton 750 Gramm,lidl,0.372
87,Schamel Sahne Meerrettich mild,1.79,100 Gramm,Glas 190 Gramm,lidl,0.94
88,Dulano Delikatess Paprika Lyoner,0.99,100 Gramm,Packung 200 Gramm,lidl,0.5
89,Light Live sprizz Alcohol Free,2.49,100 ml,Flasche Glas 0.75 L,lidl,0.33199999999999996
90,Light Live hugo Alcohol Free,2.49,100 ml,Flasche Glas 0.75 L,lidl,0.33199999999999996
91,Combino Penne Gorgonzola,1.79,100 Gramm,Packung 750 Gramm,lidl,0.23900000000000002
92,Metzgerfrisch Bockwurstkette ca. 12 Stück,2.19,100 Gramm,Packung 400 Gramm,lidl,0.548
93,Punica Classics Nektar Multivitamin 17+4,1.59,100 ml,Pet-Flasche 1500 ML,lidl,0.10600000000000001
94,Hela Curry Gewürz Ketchup delikat,2.29,100 ml,Flasche Kunststoff 800 ML,lidl,0.286
95,"Müller Müllermilch Schoko, 1,5 % Fett",0.89,100 Gramm,Flasche Kunststoff 400 Gramm,lidl,0.223
96,Miracoli Spaghetti Klassiker mit Tomatensauce,1.99,100 Gramm,Packung 634 Gramm,lidl,0.314
97,Coca Cola Zero,0.89,100 ml,Pet-Flasche 1.25 L,lidl,0.071
98,Henkell Trocken,5.99,100 ml,Flasche Glas 0.75 L,lidl,0.799
99,"Pepsi Max 6 x 1,5 L",0.95,100 ml,Pet-Flasche 1.5 L,lidl,0.063
100,Eridanous Lidl Zaziki,1.39,100 Gramm,Becher 500 Gramm,lidl,0.27799999999999997
101,Pepsi Light Lemon,0.89,100 ml,Pack 1.5 L,lidl,0.059
102,"Le Chene D argent Raclette in Scheiben, Knoblauch",2.19,100 Gramm,Packung 200 Gramm,lidl,1.1
103,"Le Chene D argent Raclette in Scheiben, Chili",2.19,100 Gramm,Packung 200 Gramm,lidl,1.1
104,Coquette Erbsen Suppe mit Würstchen,0.85,100 Gramm,Dose 800 Gramm,lidl,0.10600000000000001
105,Rotkäppchen Sekt Alkoholfrei,3.99,100 ml,Flasche Glas 750 ML,lidl,0.532
106,Grill Meister / Lidl Cevapcici gewürzt,1.69,100 Gramm,Packung 240 Gramm,lidl,0.7
107,Coquette Linsensuppe mit Würstchen,0.69,100 Gramm,Dose 800 Gramm,lidl,0.086
108,Linessa Fruit Drink Apfel-Ananas-Mango aus Fruchtsaftkonzentrat,4.74,100 ml,"Pack 9 L, 6 x 1,5 L",lidl,0.053000000000000005
109,Mister Choc Peanut Choco,1.15,100 Gramm,Packung 300 Gramm,lidl,0.38
110,Alesto / Lidl Cashewkerne geröstet und gesalzen,2.59,100 Gramm,Beutel 200 Gramm,lidl,1.3
111,Zentis Nusspli Nuss Nougat Creme,0.99,100 Gramm,Becher 400 Gramm,lidl,0.248
112,"Milbona Schlagsahne ultrahocherhitzt, 30 % Fett",0.69,100 Gramm,Getränkekarton 200  Gramm,lidl,0.35
113,Golden Sun Parboiled Reis Langkorn Spitzenreis,0.85,100 Gramm,Packung 1000 Gramm,lidl,0.08499999999999999
114,Bellaroma Latte Macchiato,0.65,100 ml,Flasche Kunststoff 330 ML,lidl,0.2
115,Combino Spaghetti al grano duro,0.49,100 Gramm,Packung 500 Gramm,lidl,0.098
116,Fin Carre Alpen Vollmilch Nuss,0.45,100 Gramm,Tafel 100 Gramm,lidl,0.45
117,Naturis Smoothie Erdbeer-Banane,0.89,100 ml,Flasche Kunststoff 250 ML,lidl,0.36
118,Freshona Sonnenmais extra knackig,0.49,100 Gramm,Dose 300 Gramm,lidl,0.16
119,Vitakrone Weißkrautsalat in mildem Essig und Öl Dressing,1.59,100 Gramm,Becher 1000 Gramm,lidl,0.159
120,Plein Sud ACE Vitamingetränk aus 25 % Frucht und 7 % Karotte,0.99,100 ml,Pet-Flasche 1.5 L,lidl,0.066
121,Harvest Basket Kartoffelpüree,0.69,100 Gramm,"Packung 330 Gramm, 3 x 4 Portionen",lidl,0.21
122,Gebirgsjäger Delikatess Kochhinterschinken,1.19,100 Gramm,Packung 200 Gramm,lidl,0.6
123,Dulano Delikatess Katenschinken 2 x 125 g,1.79,100 Gramm,Packung 250 Gramm,lidl,0.72
124,Mumm Extra Dry Sekt trocken,5.99,100 ml,Flasche Glas 0.75 L,lidl,0.799
125,Maribel Rote Grütze 55% Frucht,1.39,100 Gramm,Becher 500 Gramm,lidl,0.27799999999999997
126,"Salakis Schafskäse Natur, 50 % Fett",1.59,100 Gramm,Packung 200 Gramm,lidl,0.8
127,"Milbona Emmentaler in Scheiben, 45% Fett",1.69,100 Gramm,Packung 250 Gramm,lidl,0.68
128,Dulano Schwarzwälder Schinken handgesalzen,1.99,100 Gramm,Packung 200 Gramm,lidl,1.0
129,Trattoria Alfredo Lasagne Bolognese,2.99,100 Gramm,Packung 1000 Gramm,lidl,0.29900000000000004
130,Le Chene D argent Brie 60% Fett i. Tr.,1.19,100 Gramm,Packung 200 Gramm,lidl,0.6
131,Burg Schöneck Jahrgangs-Sekt halbtrocken,2.89,100 ml,Flasche Glas 0.75 L,lidl,0.385
132,"Milbona Gratin Käse gerieben gerieben,",1.39,100 Gramm,Beutel 200 Gramm,lidl,0.7
133,Dulano Light Gourmet Katenschinken,1.79,100 Gramm,Packung 150 Gramm,lidl,1.19
134,ChanteSel Salz Jod+Fluorid,0.19,100 Gramm,Packung 500 Gramm,lidl,0.038
135,Freshona Gewürzgurken,0.79,100 ml,Glas 720 ML,lidl,0.11000000000000001
136,Grafschafter / Lidl Backmischung Rustikales Vollkornbrot,0.79,100 Gramm,Packung 1000 Gramm,lidl,0.0
137,Mister Choc Caramel Biscuit 5 x 58 g,1.15,100 Gramm,Packung 290 Gramm,lidl,0.4
138,Oldenhäuser Truthahnfleisch,1.59,100 Gramm,Dose 300 Gramm,lidl,0.53
139,Milbona Schlag-Sahne Sprühsahne,1.09,100 ml,Sprühflasche 250 ML,lidl,0.44
140,Golden Sun Milchreis,0.59,100 Gramm,Beutel 500 Gramm,lidl,0.118
141,Mister Choc Choco Bananas,1.69,100 Gramm,Packung 300 Gramm,lidl,0.56
142,Fischerstolz Miesmuscheln,2.49,100 Gramm,Packung 1 KG,lidl,0.24900000000000003
143,"Grillmeister Toni / Lidl Grillkäse mit mildem Gouda, 4 x 70 g",1.79,100 Gramm,Packung 280 Gramm,lidl,0.64
144,Winarom Hausmacher Senf süßer,0.49,100 ml,Glas 250 ML,lidl,0.2
145,Vitakrone Bismarkhering,1.39,100 Gramm,Glas 500 Gramm,lidl,0.27799999999999997
146,Mister Choc Choco & Caramel 6 x 45 g,1.15,100 Gramm,Packung 270 Gramm,lidl,0.43
147,Gebirgsjäger Hinterschinken im Anschnitt,2.99,100 Gramm,Packung 500 Gramm,lidl,0.6
148,chef select Rinder Burger Cheese 2 x 150 g,1.79,100 Gramm,Packung 300 Gramm,lidl,0.6
149,Freeway Die Grüne Brause Waldmeister Geschmack,0.49,100 ml,Pet-Flasche 1.5 L,lidl,0.033
150,Trattoria Alfredo Die Knusperfrische Calzone Speciale,1.99,100 Gramm,Packung 290 Gramm,lidl,0.69
151,Golden Toast Butter Toast,1.19,100 Gramm,Packung 500  Gramm,lidl,0.238
152,Bertolli Extra Vergine Originale das Fruchtige,4.69,100 ml,Flasche Glas 500 ML,lidl,0.9380000000000001
153,Bellarom De Luxe Edel Herbe Nuss,1.39,100 Gramm,Packung 200 Gramm,lidl,0.7
154,Barilla Spaghetti No.5,0.77,100 Gramm,Packung 500 Gramm,lidl,0.154
155,Dr. Quendt Echter Dresdner Christstollen,7.49,100 Gramm,Packung 1000 Gramm,lidl,0.749
156,"Chene D argent Camembert Fabrique en Normandie, 45% Fett",1.49,100 Gramm,Packung 250 Gramm,lidl,0.6
157,Milbona Gouda jung am Stück,2.99,100 Gramm,Packung 700 Gramm,lidl,0.42699999999999994
158,Harvest Basket Kartoffelspalten lecker - würzig - kross,1.49,100 Gramm,Packung 750 Gramm,lidl,0.199
159,"Dulano Geflügel Fleischwurst klassisch, 2 x 200 g",1.49,100 Gramm,Packung 400 Gramm,lidl,0.373
160,Dr. Oetker Bistro Baguette Champignons,2.49,100 Gramm,"Multipack 500 Gramm, 4 x 125 g",lidl,0.5
161,Ehrmann Grand Dessert Plus Double-Choc,0.79,100 Gramm,Becher 190 Gramm,lidl,0.42
162,Nostia Geschälte Tomaten,0.29,100 Gramm,Dose 400 Gramm,lidl,0.073
163,Philadelphia Joghurt,1.49,100 Gramm,Packung 175 Gramm,lidl,0.85
164,Grafschafter / Lidl Weißbrot geschnitten,0.79,100 Gramm,Folie 750 Gramm,lidl,0.10500000000000001
165,Lidl Badischer Landwein Rose mild und fruchtig,1.19,100 ml,Getränkekarton 1.0 L,lidl,0.119
166,Deluxe Grüne Bohnen extra fein,1.49,100 Gramm,Beutel 1000 Gramm,lidl,0.149
167,Hatherwood Mint Chocolate,1.19,100 Gramm,Packung 200 Gramm,lidl,0.6
168,chef select Kasseler und Sauerkraut,2.69,100 Gramm,Packung 400 Gramm,lidl,0.673
169,Milbona ProViact Pur,0.99,100 Gramm,Packung 600 Gramm,lidl,0.17
170,Milbona ProViact Joghurt Vanille,0.99,100 Gramm,Packung 600 Gramm,lidl,0.17
171,Mc Ennedy American Snackbox,2.99,100 Gramm,Packung 450 Gramm,lidl,0.66
172,Grafschafter Balance Brötchen,1.29,100 Gramm,Beutel 540 Gramm,lidl,0.23900000000000002
173,Alesto Nuts Royal,2.29,100 Gramm,Beutel 200 Gramm,lidl,1.15
174,OceanSea Norwegischer Räucherlachs von Hand gesalzen,3.99,100 Gramm,Packung 200 Gramm,lidl,2.0
175,Springfresh Milch + Schoko,0.45,100 ml,Becher 500 ML,lidl,0.09
176,Kania Ajvar aromatisch mild,0.99,100 ml,Glas 370 ML,lidl,0.27
177,Goldessa Balance,0.89,100 Gramm,Becher 300 Gramm,lidl,0.3
178,Maribel Blüten Honig cremig,2.29,100 Gramm,Glas 500 Gramm,lidl,0.458
179,Emmi Raclette Classic,2.99,100 Gramm,Packung 200 Gramm,lidl,1.5
180,Bahlsen Comtess Choco Chips,1.99,100 Gramm,Packung 400 Gramm,lidl,0.49800000000000005
181,Jacobs Krönung Original,5.99,100 Gramm,Packung 500 Gramm,lidl,1.198
182,Fin Carre Alpenvollmilch mind. 30% Kakaogehalt,0.45,100 Gramm,Tafel 100 Gramm,lidl,0.45
183,Freeway Orangenlimonade,0.39,100 ml,Pet-Flasche 1.5 L,lidl,0.026000000000000002
184,Chantre Weinbrand 36% Vol.,6.99,100 ml,Flasche Glas 0.7 L,lidl,0.999
185,Grafenwalder Pils Partydose 4.9% Vol.,4.99,100 ml,Dose 5 L,lidl,0.1
186,Harvest Basket Backofen Pommes frites lang - dünn - kross,1.19,100 Gramm,Packung 1000 Gramm,lidl,0.119
187,Cinzano Asti,6.29,100 ml,Flasche Glas 0.75 L,lidl,0.8390000000000001
188,Vitakrone Kartoffelsalat mit Essig und Öl,1.69,100 Gramm,Becher 1000 Gramm,lidl,0.16899999999999998
189,Freeway Apfelschorle Fruchtgehalt: 60 %,1.29,100 ml,"Pack 3 L, 6 x 500 ml",lidl,0.043
190,Melitta Bella Crema La Crema,12.99,100 Gramm,Packung 1000 Gramm,lidl,1.299
191,Crownfield Golden Puffs mit Honig,1.89,100 Gramm,Packung 750 Gramm,lidl,0.252
192,Rusti Chips Stapelchips Sour Cream & Onion,1.19,100 Gramm,Dose 175 Gramm,lidl,0.68
193,Melitta Cafe Auslese,5.69,100 Gramm,Vakuum 500 Gramm,lidl,1.1380000000000001
194,Oldenländer Hackfleisch gemischt aus Schwein und Rind,2.29,100 Gramm,Kunststoffschale 500 Gramm,lidl,0.458
195,Freeway Mixx Max Cola & Orange mit Orangensaftkonzentrat,0.39,100 ml,Pet-Flasche 1.5 L,lidl,0.026000000000000002
196,J.D.Gross Belgische Meeresfrüchte Nuss-Nougat-Pralinen,1.99,100 Gramm,Packung 250 Gramm,lidl,0.8
197,Milbona Edamer in Scheiben,1.79,100 Gramm,Packung 400 Gramm,lidl,0.45
198,Milbona Maasdamer Classic in Scheiben,1.49,100 Gramm,Packung 300 Gramm,lidl,0.5
199,"Aperol italienischer Aperitiv Bitter Spirituose, 15 % Vol.",9.99,100 ml,Flasche Glas 0.7 L,lidl,1.427
200,"Philadelphia Schnittlauch, 12% Fett",1.49,100 Gramm,Packung 175 Gramm,lidl,0.85
201,Dulano Nürnberger Rostbratwurst gebrüht,2.15,100 Gramm,"Packung 300 Gramm, 2 x 150 g",lidl,0.72
202,Gebirgsjäger Salami,1.09,100 Gramm,"XXL Packung 240 Gramm, 40g gratis ",lidl,0.45
203,Dulano Selection Schwarzwälder Schinken,1.99,100 Gramm,Packung 200 Gramm,lidl,1.0
204,Milbona BIO Emmentaler am Stück,2.49,100 Gramm,Beutel 200 Gramm,lidl,1.2449999999999999
205,Select & Go Bowl Reis mit Seealgen und Thunfisch,1.69,100 Gramm,Becher 230 Gramm,lidl,0.735
206,Dulano Rindersaftschinken Steakpfeffer,1.59,100 Gramm,Packung 100 Gramm,lidl,1.59
207,nautica Heringsfilets in Joghurtsauce,1.35,100 Gramm,Schale 400 Gramm,lidl,0.33799999999999997
208,chefselect & you Pizzakombi Pizzateig & Tomatensoße,1.59,100 Gramm,Packung 600 Gramm,lidl,0.265
209,Select & Go Bowl Mexiko mit Hähnchen,1.69,100 Gramm,Becher 230 Gramm,lidl,0.735
210,Lidl select & go Sushi Box Aki,2.69,100 Gramm,Packung 195 Gramm,lidl,1.38
211,Lidl select & go Sushi Box Tarumi,2.69,100 Gramm,Packung 195 Gramm,lidl,1.38
212,Lidl select & go Sushi Box Suma,1.99,100 ml,,lidl,0.27
213,Solevita Pink Familiy Smoothie,1.99,100 ml,,lidl,0.27
214,Solevita Yellow Familiy Smoothie,0.99,100 ml,Dose 150 ML,lidl,0.66
215,Solevita Bio Aronia Rote Beete Shot,1.49,100 Gramm,Packung 500 Gramm,lidl,0.298
216,Golden Sun Bio Basmati Reis,0.99,100 Gramm,Packung 600 Gramm,lidl,0.17
217,Milbona ProViact Joghurt Pfirsich Maracuja,2.99,100 Gramm,Packung 1005 Gramm,lidl,0.3
218,Trattoria Alfredo Deliziosa Mozzarella,1.09,100 Gramm,Becher 400 Gramm,lidl,0.273
219,Linessa Joghurt Heringsfilets mit Gartenkräuter,0.39,100 Gramm,Packung 450 Gramm,lidl,0.0
220,Green Grocers Rahmspinat,0.99,100 Gramm,Becher 150 Gramm,lidl,0.66
221,Kania / Lidl Röstzwiebeln,2.89,100 ml,Flasche Glas 500 ML,lidl,0.5780000000000001
222,Biotrend Bio Natives Olivenöl extra,0.99,100 Gramm,Packung 300 Gramm,lidl,0.33
223,Sondey Soft Cake Himbeer,0.99,100 Gramm,Packung 400 Gramm,lidl,0.25
224,Milbona Gouda mittelalt am Stück,2.59,100 Gramm,Packung 450 Gramm,lidl,0.576
225,Glenfell / Lidl Hähnchen Nuggets Käse,2.59,100 Gramm,Packung 600 Gramm,lidl,0.43200000000000005
226,Deluxe Lidl Perlhuhn,7.99,100 Gramm,Packung 1100 Gramm,lidl,0.726
227,Deluxe Lidl Kalbsbraten aus der Keule geschnitten,8.99,100 Gramm,Packung 600 Gramm,lidl,1.5
228,Chene d argent Fleur Rouge caractere,1.99,100 Gramm,Packung 200 Gramm,lidl,1.0
229,Chene d argent Fleur Rouge cremig leicht,1.99,100 Gramm,Packung 200 Gramm,lidl,1.0
230,Müllers Hausmacher Bauern-Mettwurst gekocht,0.89,100 Gramm,Glas 200 Gramm,lidl,0.45
231,Freshona Champignons 1. Wahl - geschnitten,0.89,100 Gramm,Glas 280 Gramm,lidl,0.32
232,Fairglobe Bio Family Cappuccino mit feiner Schokonote,3.49,100 Gramm,Dose 400 Gramm,lidl,0.873
233,Belbake frischer Blätterteig für herzhaftes und süßes,0.59,100 Gramm,Packung 275 Gramm,lidl,0.21
234,Crusti Croc Paprika Chips mit Paprikawürzung,0.75,100 Gramm,Beutel 200 Gramm,lidl,0.38
235,"Old Amsterdam Gouda alt Holländischer Schnittkäse Alt, in Scheiben,  48 % Fett",1.79,100 Gramm,Packung 125 Gramm,lidl,1.43
236,Granatapfel frisch,0.79,Preis pro Stück,Granatapfel aus der Türkei 1 Stück,lidl,0.79
237,Crownfield Cornflakes 2 x 425 g,1.69,100 Gramm,Packung 850 Gramm,lidl,0.199
238,Culinea / Lidl Junge Deutsche Ente HKL A,6.69,100 Gramm,Folie 2300 Gramm,lidl,0.29100000000000004
239,"Müller Joghurt mit der Ecke Schlemmer Erdbeere, 3.5 % Fett",0.49,100 Gramm,Becher 150 Gramm,lidl,0.33
240,Maribel Orange Marmelade aus 40% Frucht,0.99,100 Gramm,Glas 450 Gramm,lidl,0.22
241,Harvin Fruchtcocktail 5 Fruit Cocktail,1.59,100 Gramm,Dose 820 Gramm,lidl,0.194
242,Grafschafter Knäckebrot Sesam,0.49,100 Gramm,Packung 250 Gramm,lidl,0.2
243,Dulano Gourmet Fleischwurst 2 x 200 g,1.69,100 Gramm,Packung 400 Gramm,lidl,0.42300000000000004
244,Marvest Schinkenschnitzel Wiener Art,3.99,100 Gramm,Beutel 750 Gramm,lidl,0.532
245,Favorini Lidl Neapolitaner Waffeln 5 x 65 g,1.08,100 Gramm,Packung 325 Gramm,lidl,0.33
246,"Linessa Joghurt Pfirsich, 0,1 % Fett",0.29,100 Gramm,Becher 150 Gramm,lidl,0.19
247,"Linessa Quark Kirsch, 0,2% Fett",0.99,100 Gramm,Becher 500 Gramm,lidl,0.2
248,Pataya Eistee Cola + Cola Geschmack,0.59,100 ml,Getränkekarton 1.5 L,lidl,0.039
249,Dulano Delikatess Schinkenfleischwurst,2.79,100 Gramm,Packung 650 Gramm,lidl,0.429
250,Grafschafter Laugenbrezeln Laugenbrezeln zum fertigbacken,1.19,100 Gramm,Packung 785 Gramm,lidl,0.152
